0.024279,1.5341e+06,2.2357e+06,4.7051e+05,7.081e+06,5.4531e+06,3.3937e+06,6.0823e+06,1.3157e+07,6.0671e+06,4.7372e+05,1.3733e+07,8.5176e+05,7.5613e+06,2.8305e+06,1.396e+06,1.5324e+06,1.0319e+05,1.775e+07,7.5663e+06,1.3487e+07,6.3216e+06,3.3415e+06,1.3236e+07,2.5152e+06,1.5017e+07,1.7187e+07,3.2116e+06,8.8804e+06,2.6375e+06,7.0424e+06,5.2132e+06,24649,5.9568e+06,2.4133e+06,6.18e+06,1.6918e+07,13608,2.0587e+07,6.869e+06,9.9925e+06,1.1257e+07,3.7183e+06,3.1872e+05,7.2602e+06,3593.7,1.1221e+07,3.2376e+06,2.7914e+06,8.206e+06,3.7377e+06,2.9368e+06,1.9314e+07,1.3514e+06,1.3234e+07,1.1186e+07,1.9626e+07,1.4768e+07,1.3748e+07,6.0255e+06,1.6413e+06,2.9137e+06,1.6059e+07,6.4022e+06,2.2102e+06,0.014671,1.5021e+07,6.3803e+06,5.4967e+06,1.8501e+06,6.9617e+06,6.5881e+06,6.9351e+06,1.769e+07,2.846e+06,4.9314e+06,7.2468e+06,286.21,9.4527e+06,14.687,1.8387e+07,1.6125e+07,8.5719e+05,9.2641e+06,5.0213e+06,9.3492e+05,7.0528e+05,1.536e+07,6.0819e+06,1.7309e+07,9.3797e+06,9.735e+06,6.3104e+06,6.0204e+06,1.9666e+06,1.7464e+06,4.0819e+06,4.7369e+06,1.5636e+05,3.5852e+05,1.0422e+07,2.5345e+05,1.9481e+06,7.0465e+06,5.2604e+06,1.9269e+07,1.202e+06,8.5669e+06,1.8727e+06,1.0443e+07,6.304e+06,1.4557e+06,3.1457e+05,4.2731e+05,7.3104e+06,4.3563e+06,6.0934e+06,3.4035e+05,6.8537e+06,7.0022e+06,-0.26305,1.8657e+06,7.8428e+06,1.8151e+07,1.3023e+07,2.4813e+06,27141,5.1481e+06,2.4532e+07,7.6721e+06,0.032582,2.9943e+06,-0.056901,3.0844e+06,2.1759e+06,2.2061e+07,-0.12577,0.0099855,7.489e+06,3.0335e+05,1.0474e+07,7.8502e+06,7.2539e+05,1.6529e+05,8.5854e+06,3.9309e+05,1.2784e+07,2.2134e+06,1.8617e+07,8.5833e+06,8.0465e+06,4.1117e+06,1.8034e+06,3.2542e+06,1.8037e+06,4.5253e+05,3.761e+06,6.6431e+06,96336,1.2414e+07,3.9034e+06,1.8258e+07,3.429e+05,2.8328e+06,5.9848e+06,5.5452e+06,1.2634e+06,1.4185e+06,1.236e+07,1.9118e+07,4.1929e+06,4.5038e+05,51448,4.2882e+06,-0.034881,1.8098e+06,7.9593e+06,3.2676e+06,7.1714e+06,1.184e+07,3.3963e+05,3.9617e+06,6.0575e+06,31566,1.2709e+07,6.4223e+06,3.6209e+06,41199,8.5396e+06,54317,9.2042e+06,6.4275e+06,4.859e+06,5.779e+06,9.441e+06,2.1005e+06,1.6555e+06,1.7176e+06,1.9992e+07,4.3139e+06,1.2628e+07,2.256e+06,2.0873e+06,3.6805e+06,6.5097e+05,5.3353e+06,1.4306e+06,1.9925e+07,133.49,9.5689e+06,-0.11374,2.0375e+06,5.7178e+06,5.8003e+05,5.6215e+06,1.4182e+07,8.7324e+06,7.6196e+06,5.4286e+06,5.6321e+06,2.1455e+06,1.9832e+06,1.8817e+06,1.9636e+07,3.6863e+06,1.6955e+06,4.051e+06,1.5009e+06,5.4264e+05,3.1291e+05,3.0823e+06,4715.9,7.7401e+05,1.4493e+07,3.0134e+06,1.5624e+07,4.7531e+06,7.2558e+06,8.7402e+06,7.0198e+06,2.4351e+07,1.5978e+06,1.1371e+07,2.0279e+06,1261.5,5.6325e+06,1.8616e+07,7.4759e+05,2.8028e+06,1.9988e+06,5.7147e+06,6.5484e+06,2.1191e+06,5.1455e+06,1.3882e+07,2.7922e+06,9.6588e+06,7.4386e+06,2.249e+06,8.7284e+06,1.8785e+07,6.4623e+06,2.6497e+06,2.9938e+06,5.139e+06,4.8025e+06,4.7662e+06,5.9257e+06,1.3776e+06,8.9718e+06,2.9446e+05,3.7541e+06,2.6685e+06,30919,8.3808e+06,2.3777e+06,1.089e+07,6.6324e+06,1.981e+07,7.6777e+06,1.1061e+07,-0.014568,6.3569e+06,4.7056e+06,1.5434e+06,6.868e+05,1.5519e+06,1.3634e+07,1.0556e+07,1.0117e+07,1.1266e+07,9.1243e+06,1.3209e+07,4.3853e+06,2.0004e+06,3.6936e+06,1.9924e+06,179.96,1416.9,8.2762e+06,4.7331e+06,2.3019e+06,5.6994e+06,1.3606e+05,94415,3.5964e+06,1.7548e+06,2.0293e+07,1.2179e+07,1.566e+06,1.4634e+06,1.8253e+06,2.0285e+06,6.6842e+06,3.5289e+06,7.5317e+06,7.4354e+06,9.5403e+06,2.4046e+06,1.5564e+07,7.4163e+06,8.5943e+06,6.4637e+06,5.4648e+06,8.1857e+06,6.6374e+06,5.4178e+06,1.8907e+06,1.5811e+06,3.7965e+06,8.6368e+06,5.7045e+05,5.0456e+06,2.4415e+05,7.472e+06,8.256e+06,1.1404e+05,4.587e+06,16151,3.825e+06,9.7813e+06,1.8523e+06,5.4898e+05,1.9061e+07,3.5377e+05,1.9912e+06,2.1791e+06,7.79e+06,3.4429e+06,4.1188e+06,3.7528e+06,6.5145e+05,1.3909e+07,1.9115e+05,7.4042e+06,1.489e+07,1.3466e+07,1.0146e+07,1.5859e+07,1.5583e+06,2.5155e+06,4.1825e+06,3622,1.6923e+06,1.8836e+06,7.4998e+06,2.9383e+06,1.2951e+06,1.5376e+06,6288.5,8.1472e+06,1.1428e+07,7.7117e+06,1.8027e+07,2.3112e+06,7.3563e+06,7.5402e+06,2.503e+06,2.665e+05,4.5133e+06,1.0399e+07,3.5123e+06,9.9684e+06,1.619e+06,1.0467e+06,2.1973e+06,-0.17573,1.7946e+06,1.193e+07,2.771e+06,2.1852e+06,77237,5.8997e+05,9.3222e+05,3.5897e+06,3.9332e+05,5.822e+06,-0.11535,7.8837e+06,9.0045e+06,2.4023e+06,9.5779e+05,7.0583e+06,1.8706e+06,1.4505e+07,3.9391e+06,2.9918e+06,4.8146e+06,3.2932e+05,4.5411e+05,6.5821e+06,7.6062e+06,4.534e+06,1.0974e+07,21740,6.3071e+06,3.627e+05,2.3476e+06,4.9821e+06,1.7231e+06,1.9994e+06,9.2666e+06,2.7284e+06,4.8682e+06,23177,8.1868e+06,63.805,1.2103e+06,2.4942e+06,3.4022e+05,1.0802e+06,2.1916e+06,1.7607e+06,5.3099e+06,5.004e+06,1.4891e+06,0.085554,4.581e+06,2.3761e+06,1.8256e+07,1.9687e+07,4.8962e+06,8.4467e+06,1.6424e+07,31591,1.0893e+05,4.7132e+06,2.8911e+06,4.3213e+05,5.5845e+05,9.8334e+06,5.9379e+06,273.25,3.1276e+06,1.0397e+07,5.5222e+06,7.583e+06,3.8468e+06,1.7078e+06,9.516e+05,9.5997e+06,1.8439e+05,2.4072e+06,7.0913e+06,2.0636e+06,48010,1.6111e+06,3.7632e+06,2.0828e+05,1.0323e+06,3.0257e+06,7.7219e+06,6.1431e+05,1.5831e+06,1.0153e+07,4.3779e+06,3.0494e+05,5.6533e+06,1.3185e+07,1.549e+06,1.6859e+05,25666,1.9983e+06,8.488e+06,1.0308e+06,2.2965e+06,4.7859e+06,1.9905e+07,1.049e+07,3.8345e+05,1.4252e+07,8.489e+06,3.7489e+06,2.1111e+06,1.8426e+07,1.1782e+07,1.7965e+06,-0.069407,8.191e+06,1.3727e+07,1.2536e+06,1.3947e+07,8.7181e+06,6.0013e+06,286.28,67369,5.6095e+06,69386,7.0238e+06,2.4755e+06,1.579e+07,4.6885e+06,7.2958e+06,2.8054e+05,2.8472e+05,-0.15396,6.213e+06,5.2623e+06,7.1522e+06,5.5807e+06,8.0677e+06,7.5219e+06,4.4499e+06,1.7424e+07,4.6834e+06,7.3189e+06,5.0272e+06,6.8363e+06,3.5087e+05,1.5244e+07,6.8479e+06,8.2e+06,2.5276e+07,9.1277e+06,4.7215e+05,1.5719e+06,4.5011e+06,6.4964e+06,5.0216e+06,1.7774e+06,2.6449e+06,2.0479e+06,1.1423e+06,1.7791e+06,98149,3.8936e+06,8.5809e+06,7.3764e+06,2.3054e+06,1.3195e+07,7.1278e+06,1746.1,3.1142e+06,6.4151e+06,8.9761e+06,1.2114e+07,1.729e+07,6.2798e+06,1.1222e+07,1.2086e+07,341.9,1.6141e+07,9.2829e+05,3.5635e+05,4.7768e+06,3.4404e+05,1.4883e+07,4.5674e+06,2.1374e+07,7.2198e+06,4.2494e+06,1.9469e+05,5.2907e+06,6.5353e+05,1.441e+07,1.064e+07,7.6141e+06,2.7443e+05,1.0673e+07,1.2278e+07,1.5248e+06,2.3691e+07,2.7883e+05,6.251e+06,7.1549e+05,-0.11458,5.0719e+06,2.0751e+06,6.4609e+06,4.3424e+06,6.0905e+06,7.5148e+06,1.0574e+07,1.3848e+07,1.8033e+06,4.4195e+06,3.5736e+06,1.4375e+07,2.4002e+07,2.2193e+06,1.5446e+06,3.6364e+05,8.9621e+06,1.7709e+07,2.3262e+06,3.9998e+05,6.0927e+06,4.577e+05,5.6192e+06,1.3838e+05,5.4629e+06,1.4734e+07,1.157e+06,1.9737e+06,3.3311e+06,1.9304e+06,2.7487e+06,3.0769e+05,8.4362e+06,4.5512e+06,1.4379e+07,3.464e+06,5.8398e+05,1.0702e+06,1.1078e+07,2.332e+06,2.0658e+06,5.865e+06,1.1321e+07,9.9143e+06,3.1973e+06,2.2896e+05,1.5087e+06,1.9314e+07,1.5554e+07,7.4758e+06,1.4129e+07,1.1852e+07,7.3174e+06,9.3941e+06,3.5576e+06,1.7956e+07,2.3201e+07,2.4151e+07,2.5365e+06,6.2161e+06,1.9301e+06,7.5189e+06,6.7683e+06,103.13,1.763e+07,4.2682e+06,9.0245e+06,3.0427e+06,2.116e+07,2.1677e+06,1.6136e+06,2.3071e+06,4.4245e+06,6.8518e+06,1.2776e+07,1.4323e+06,1.1473e+07,8.3948e+06,6.2519e+05,8.1419e+05,2.2812e+06,2.5161e+06,1.8305e+06,6.1602e+06,1.5977e+06,4.3558e+06,0.040317,6.8127e+06,6.1244e+06,9.808e+06,1.793e+07,2.1639e+06,2.7992e+06,1.0975e+07,5.7807e+06,1.8061e+06,6.0868e+05,4.6166e+06,8.9479e+06,6.3695e+05,7.5756e+06,5.7334e+06,1.1121e+07,1.0785e+07,1.2486e+07,1.4827e+06,2.3269e+05,6.3285e+06,6.0609e+06,2.1947e+05,6.8935e+06,1.7531e+07,2.058e+06,7.5224e+06,1.6604e+06,1.3958e+07,1.4308e+07,1.2831e+07,78830,1.5761e+06,1.1775e+07,1.2945e+05,2.7628e+05,1.0743e+07,6.3715e+06,1.22e+07,7.1644e+06,4.3605e+06,1.0353e+07,5.4627e+06,6.5211e+05,1.3481e+07,1.8692e+06,1.429e+06,1.9994e+06,6.9894e+06,1.3304e+07,7.5552e+06,3.9311e+06,6.9975e+06,0.13397,6.4576e+06,8.3529e+06,6.6925e+06,5.5554e+06,74933,5.1144e+06,2.0344e+06,1.0244e+06,0.10189,2.1142e+06,1.2385e+05,3938.6,8.0994e+06,1.5844e+06,3.6466e+06,2.3158e+06,1.0199e+07,3.7885e+06,1.3849e+06,1.0593e+07,1.6381e+06,5.0458e+06,5.8234e+06,1.4193e+06,4.6839e+06,4.2496e+06,6.0956e+06,2.14e+06,50067,3.3594e+06,1.3263e+06,1.0493e+07,1.0936e+07,18771,7.3436e+06,1.5092e+06,5.2259e+06,8.6547e+06,8.4482e+06,8.5587e+05,2.3163e+07,1.0381e+05,1.817e+06,5.5771e+05,1.5309e+07,1.0547e+07,1.548e+07,9.7781e+06,2143.2,1.9882e+06,6.9108e+06,7.6589e+06,2.8055e+05,1.0921e+07,1.1446e+07,3.2449e+05,4.4476e+06,5.5085e+06,1.4978e+07,6.4208e+06,1.5545e+05,4.7399e+06,4.7471e+06,1.6153e+06,2.2668e+06,6.5464e+06,1.5371e+07,1.5262e+07,79202,1.8784e+07,1.6414e+07,1.3414e+07,8.9991e+05,8.4092e+06,7.3889e+05,2.5606e+06,1.5871e+07,1.4418e+07,3.0652e+06,1.064e+07,9.7471e+06,7.6686e+06,5.3168e+06,1.6786e+07,1.8365e+07,2.2397e+07,8.9708e+06,1.4433e+06,3.876e+06,3.7858e+06,1.0094e+07,1.9384e+06,1.7572e+07,2.0952e+06,3.6948e+05,1.2374e+07,3.5801e+05,2.5027e+07,2.0323e+07,6.8484e+06,1.3619e+07,6.0911e+06,1.592e+06,1.4276e+07,1.5311e+06,2.2706e+06,42455,1.1112e+07,1.0093e+07,2.1511e+06,2.749e+06,327.21,2.3267e+06,8.7002e+06,4.5666e+06,1.4876e+07,7.303e+06,1.5065e+07,2.0607e+06,9.9703e+06,93895,-0.082189,1.2249e+07,3.4346e+06,2.1249e+06,1.5495e+06,1.7222e+07,6.4013e+06,7.4153e+06,1.4292e+06,8.9359e+06,1.181e+06,1.3524e+07,2.4337e+07,8.2369e+06,4.7385e+06,3.4626e+06,5.7128e+05,9.8916e+06,1.7863e+07,4.3084e+06,1.3247e+06,1.004e+07,1.0593e+07,41818,1.5221e+06,1.4261e+06,3.7761e+06,2.2742e+06,9.9119e+06,9.3028e+06,3.5036e+05,2.4326e+06,1.5392e+06,1.7291e+07,1.2341e+07,47600,8.1741e+06,2.6808e+06,5e+06,4.4216e+05,3.0729e+06,3.5425e+06,1.0411e+07,6.4246e+05,7.4345e+06,1.2605e+06,1.1519e+07,4.6891e+06,1.756e+07,1.5113e+06,1.0757e+06,4.5451e+06,1.9635e+06,2.3167e+06,2.0013e+06,2.703e+05,2.1681e+07,5.1905e+06,8.4892e+06,1.7207e+05,7.9914e+06,1.6029e+06,1.5838e+06,153.19,0.032012,1.1459e+07,1.8424e+05,1.9702e+06,1.4341e+07,7.2856e+05,1.0147e+07,1.0535e+07,2.24e+06,1.6544e+06,4.0134e+05,3.2584e+06,1.8904e+06,8.7535e+06,4.1374e+06,2.3305e+06,2.1361e+07,2.4087e+06,7.6825e+06,2.2835e+07,2.2482e+06,8.8463e+06,9.7813e+06,8.2038e+06,1.4857e+06,2.3928e+06,-0.075708,2.4688e+06,2.3406e+06,1.6783e+06,1.4872e+06,6.4189e+06,4.2876e+05,1.443e+07,2.3333e+06,1.7847e+06,1.6893e+06,2.9378e+06,6.2061e+06,2.2273e+07,7.2267e+05,2.0474e+07,1.5553e+06,1.6528e+07,1.0885e+06,1.985e+07,1.5975e+07,8.5952e+06,1.9204e+07,4.7314e+06,8.3881e+06,2.2993e+07,7.2862e+06,6.3535e+06,1.0384e+07,8.0043e+06,2.914e+06,1.1489e+07,8.1662e+06,1.7521e+06,8.7911e+06,1.3224e+06,8.7323e+06,2.7881e+05,6.612e+06,1.677e+07,1.6057e+06,9.9715e+06,4.1205e+06,5.4323e+06,1.9261e+07,6.837e+06,2.5928e+06,1.2357e+07,1.5381e+07,5.1333e+06,2.5301e+07,3.6328e+06,2.0145e+06,4.9508e+06,1.3937e+07,4.4527e+06,1.0286e+07,1.3645e+07,5.3239e+05,7.5946e+06,1.7629e+07,1.79e+06
